g	650	579	10	10	0	0	20s	100	1	7718
g	650	579	10	10	0	0	20s	100	1	7718
g	593	564	10	10	0	0	20s	100	1	7718
g	574	522	10	10	0	0	20s	100	1	7718
g	527	533	10	10	0	0	20s	100	1	7718
g	474	530	10	10	0	0	20s	100	1	7718
g	424	498	10	10	0	0	20s	100	1	7718
g	383	535	10	10	0	0	20s	100	1	7718
g	409	583	10	10	0	0	20s	100	1	7718
g	380	514	10	10	0	0	20s	100	1	7718
g	309	488	10	10	0	0	20s	100	1	7718
g	254	512	10	10	0	0	20s	100	1	7718
g	275	474	10	10	0	0	20s	100	1	7718
g	193	500	10	10	0	0	20s	100	1	7718
g	172	556	10	10	0	0	20s	100	1	7718
g	217	561	10	10	0	0	20s	100	1	7718
g	222	522	10	10	0	0	20s	100	1	7718
g	251	600	10	10	0	0	20s	100	1	7718
g	283	612	10	10	0	0	20s	100	1	7718
g	190	593	10	10	0	0	20s	100	1	7718
g	162	620	10	10	0	0	20s	100	1	7718
g	141	620	10	10	0	0	20s	100	1	7718
g	132	669	10	10	0	0	20s	100	1	7718
g	124	648	10	10	0	0	20s	100	1	7718
g	96	709	10	10	0	0	20s	100	1	7718
g	135	719	10	10	0	0	20s	100	1	7718
g	151	711	10	10	0	0	20s	100	1	7718
g	145	748	10	10	0	0	20s	100	1	7718
g	116	732	10	10	0	0	20s	100	1	7718
g	109	780	10	10	0	0	20s	100	1	7718
g	98	838	10	10	0	0	20s	100	1	7718
g	103	875	10	10	0	0	20s	100	1	7718
g	119	864	10	10	0	0	20s	100	1	7718
g	106	908	10	10	0	0	20s	100	1	7718
g	91	938	10	10	0	0	20s	100	1	7718
g	106	975	10	10	0	0	20s	100	1	7718
g	103	1030	10	10	0	0	20s	100	1	7718
g	122	1043	10	10	0	0	20s	100	1	7718
g	151	1059	10	10	0	0	20s	100	1	7718
g	161	1083	10	10	0	0	20s	100	1	7718
g	124	1070	10	10	0	0	20s	100	1	7718
g	109	995	10	10	0	0	20s	100	1	7718
g	201	1104	10	10	0	0	20s	100	1	7718
g	180	1091	10	10	0	0	20s	100	1	7718
g	183	1133	10	10	0	0	20s	100	1	7718
g	195	1169	10	10	0	0	20s	100	1	7718
g	209	1182	10	10	0	0	20s	100	1	7718
g	188	1229	10	10	0	0	20s	100	1	7718
g	188	1259	10	10	0	0	20s	100	1	7718
g	180	1298	10	10	0	0	20s	100	1	7718
g	179	1320	10	10	0	0	20s	100	1	7718
g	216	1185	10	10	0	0	20s	100	1	7718
g	462	1079	10	10	0	0	20s	100	1	7718
g	417	1040	10	10	0	0	20s	100	1	7718
g	367	1096	10	10	0	0	20s	100	1	7718
g	335	1040	10	10	0	0	20s	100	1	7718
g	380	1051	10	10	0	0	20s	100	1	7718
g	412	1095	10	10	0	0	20s	100	1	7718
g	419	1066	10	10	0	0	20s	100	1	7718
g	458	1041	10	10	0	0	20s	100	1	7718
g	464	1012	10	10	0	0	20s	100	1	7718
g	438	967	10	10	0	0	20s	100	1	7718
g	419	1000	10	10	0	0	20s	100	1	7718
g	403	1006	10	10	0	0	20s	100	1	7718
g	456	1003	10	10	0	0	20s	100	1	7718
g	477	993	10	10	0	0	20s	100	1	7718
g	500	1017	10	10	0	0	20s	100	1	7718
g	469	1062	10	10	0	0	20s	100	1	7718
g	490	1087	10	10	0	0	20s	100	1	7718
g	438	1096	10	10	0	0	20s	100	1	7718
g	400	1119	10	10	0	0	20s	100	1	7718
g	400	1127	10	10	0	0	20s	100	1	7718
g	508	1040	10	10	0	0	20s	100	1	7718
g	538	1003	10	10	0	0	20s	100	1	7718
g	570	979	10	10	0	0	20s	100	1	7718
g	593	974	10	10	0	0	20s	100	1	7718
g	632	940	10	10	0	0	20s	100	1	7718
g	641	961	10	10	0	0	20s	100	1	7718
g	635	1000	10	10	0	0	20s	100	1	7718
g	622	1000	10	10	0	0	20s	100	1	7718
g	633	1048	10	10	0	0	20s	100	1	7718
g	664	1069	10	10	0	0	20s	100	1	7718
g	677	1069	10	10	0	0	20s	100	1	7718
g	690	1093	10	10	0	0	20s	100	1	7718
g	690	1112	10	10	0	0	20s	100	1	7718
g	690	1130	10	10	0	0	20s	100	1	7718
g	690	1138	10	10	0	0	20s	100	1	7718
g	661	1158	10	10	0	0	20s	100	1	7718
g	659	1164	10	10	0	0	20s	100	1	7718
g	648	1185	10	10	0	0	20s	100	1	7718
g	612	1208	10	10	0	0	20s	100	1	7718
g	561	1250	10	10	0	0	20s	100	1	7718
g	559	1272	10	10	0	0	20s	100	1	7718
g	546	1304	10	10	0	0	20s	100	1	7718
g	509	1338	10	10	0	0	20s	100	1	7718
g	456	1348	10	10	0	0	20s	100	1	7718
g	438	1366	10	10	0	0	20s	100	1	7718
g	475	1382	10	10	0	0	20s	100	1	7718
g	485	1383	10	10	0	0	20s	100	1	7718
g	443	1398	10	10	0	0	20s	100	1	7718
g	495	1383	10	10	0	0	20s	100	1	7718
g	509	1350	10	10	0	0	20s	100	1	7718
g	516	1379	10	10	0	0	20s	100	1	7718
g	529	1404	10	10	0	0	20s	100	1	7718
g	408	933	10	10	0	0	20s	100	1	7718
g	390	885	10	10	0	0	20s	100	1	7718
g	362	854	10	10	0	0	20s	100	1	7718
g	354	837	10	10	0	0	20s	100	1	7718
g	348	814	10	10	0	0	20s	100	1	7718
g	341	790	10	10	0	0	20s	100	1	7718
g	337	743	10	10	0	0	20s	100	1	7718
g	338	696	10	10	0	0	20s	100	1	7718
g	322	669	10	10	0	0	20s	100	1	7718
g	316	659	10	10	0	0	20s	100	1	7718
g	308	625	10	10	0	0	20s	100	1	7718
g	424	637	10	10	0	0	20s	100	1	7718
g	443	659	10	10	0	0	20s	100	1	7718
g	412	670	10	10	0	0	20s	100	1	7718
g	437	706	10	10	0	0	20s	100	1	7718
g	458	732	10	10	0	0	20s	100	1	7718
g	470	748	10	10	0	0	20s	100	1	7718
g	459	762	10	10	0	0	20s	100	1	7718
g	443	750	10	10	0	0	20s	100	1	7718
g	445	759	10	10	0	0	20s	100	1	7718
g	443	796	10	10	0	0	20s	100	1	7718
g	487	772	10	10	0	0	20s	100	1	7718
g	529	766	10	10	0	0	20s	100	1	7718
g	529	767	10	10	0	0	20s	100	1	7718
g	540	783	10	10	0	0	20s	100	1	7718
g	540	785	10	10	0	0	20s	100	1	7718
g	527	790	10	10	0	0	20s	100	1	7718
g	514	780	10	10	0	0	20s	100	1	7718
g	508	741	10	10	0	0	20s	100	1	7718
g	509	719	10	10	0	0	20s	100	1	7718
g	525	690	10	10	0	0	20s	100	1	7718
g	540	662	10	10	0	0	20s	100	1	7718
g	550	638	10	10	0	0	20s	100	1	7718
g	579	625	10	10	0	0	20s	100	1	7718
g	637	672	10	10	0	0	20s	100	1	7718
