g	313	128	10	10	0	0	20s	100	1	6700
g	281	126	10	10	0	0	20s	100	1	6700
g	236	126	10	10	0	0	20s	100	1	6700
g	201	139	10	10	0	0	20s	100	1	6700
g	231	165	10	10	0	0	20s	100	1	6700
g	307	164	10	10	0	0	20s	100	1	6700
g	340	140	10	10	0	0	20s	100	1	6700
g	282	144	10	10	0	0	20s	100	1	6686
g	271	170	10	10	0	0	20s	100	1	6686
g	193	174	10	10	0	0	20s	100	1	6686
g	166	150	10	10	0	0	20s	100	1	6686
g	212	188	10	10	0	0	20s	100	1	6686
g	131	145	10	10	0	0	20s	100	1	6686
g	294	223	10	10	0	0	20s	100	1	6687
g	228	237	10	10	0	0	20s	100	1	6687
g	272	266	10	10	0	0	20s	100	1	6687
g	329	245	10	10	0	0	20s	100	1	6687
g	384	195	10	10	0	0	20s	100	1	6687
g	382	144	10	10	0	0	20s	100	1	6687
g	184	244	10	10	0	0	20s	100	1	6687
g	215	271	10	10	0	0	20s	100	1	6687
g	133	183	10	10	0	0	20s	100	1	6687
g	354	369	10	10	0	0	20s	100	1	6688
g	408	377	10	10	0	0	20s	100	1	6688
g	411	415	10	10	0	0	20s	100	1	6688
g	369	418	10	10	0	0	20s	100	1	6688
g	356	438	10	10	0	0	20s	100	1	6688
g	424	461	10	10	0	0	20s	100	1	6688
g	337	395	10	10	0	0	20s	100	1	6688
g	130	366	10	10	0	0	20s	100	1	6689
g	161	374	10	10	0	0	20s	100	1	6689
g	187	421	10	10	0	0	20s	100	1	6689
g	148	428	10	10	0	0	20s	100	1	6689
g	88	440	10	10	0	0	20s	100	1	6689
g	77	415	10	10	0	0	20s	100	1	6689
g	93	390	10	10	0	0	20s	100	1	6689
g	110	463	10	10	0	0	20s	100	1	6689
g	83	467	10	10	0	0	20s	100	1	6689
g	162	354	10	10	0	0	20s	100	1	6689
g	330	369	10	10	0	0	20s	100	1	6690
g	397	364	10	10	0	0	20s	100	1	6690
g	426	435	10	10	0	0	20s	100	1	6690
g	319	428	10	10	0	0	20s	100	1	6690
g	216	379	10	10	0	0	20s	100	1	6690
g	274	231	10	10	0	0	20s	100	1	6690
g	285	197	10	10	0	0	20s	100	1	6690
g	317	194	10	10	0	0	20s	100	1	6690
g	188	214	10	10	0	0	20s	100	1	6690
g	198	262	10	10	0	0	20s	100	1	6690
g	141	374	10	10	0	0	20s	100	1	6690
g	179	398	10	10	0	0	20s	100	1	6690
g	102	178	10	10	0	0	20s	100	1	6690
g	78	149	10	10	0	0	20s	100	1	6690
g	102	128	10	10	0	0	20s	100	1	6690
g	418	169	10	10	0	0	20s	100	1	6690
g	426	144	10	10	0	0	20s	100	1	6690
g	390	231	10	10	0	0	20s	100	1	6690
g	413	245	10	10	0	0	20s	100	1	6690
g	415	229	10	10	0	0	20s	100	1	6690
g	390	248	10	10	0	0	20s	100	1	6690
